Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]"
Income share held by highest 10%,"SI.DST.10TH.10","Togo","TGO","..","..","..","..","..","31.6","..","..","32.9","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Tonga","TON","..","28.3","..","..","..","29.7","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Trinidad and Tobago","TTO","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Tunisia","TUN","30.7","31.6","..","..","..","25.6","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Turkiye","TUR","..","..","30.5","30.6","31.6","33.5","32.1","31.9","32.6","31.6","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Turkmenistan","TKM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Turks and Caicos Islands","TCA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Tuvalu","TUV","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Uganda","UGA","..","..","32.9","..","..","..","34.2","..","..","34.5","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Ukraine","UKR","..","..","20.8","21.1","20.6","21.6","21.2","21.7","22","22.3","21.8",".."
Income share held by highest 10%,"SI.DST.10TH.10","United Arab Emirates","ARE","..","..","..","21.4","..","..","..","..","20","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","United Kingdom","GBR","..","31.9","24.6","25.3","26.2","25.4","26.8","26.7","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","United States","USA","..","30.3","30.2","30","30.7","30.5","30.4","30.3","30.7","30.8","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Uruguay","URY","..","..","29.2","30.1","29.8","29.8","29.6","29.6","29.7","29.7","29.9",".."
Income share held by highest 10%,"SI.DST.10TH.10","Uzbekistan","UZB","..","28.6","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Vanuatu","VUT","..","..","..","..","..","..","..","..","..","24.7","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Venezuela, RB","VEN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Vietnam","VNM","..","..","27.7","..","26.8","..","27.1","..","27.5","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Virgin Islands (U.S.)","VIR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","West Bank and Gaza","PSE","..","..","..","..","..","..","25.2","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Yemen, Rep.","YEM","..","..","..","..","29.4","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Zambia","ZMB","..","..","..","..","..","44.4","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Zimbabwe","ZWE","..","..","..","..","..","..","..","34.8","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Africa Eastern and Southern","AFE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Africa Western and Central","AFW","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Arab World","ARB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Caribbean small states","CSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Central Europe and the Baltics","CEB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Early-demographic dividend","EAR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","East Asia & Pacific","EAS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","East Asia & Pacific (excluding high income)","EAP","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","East Asia & Pacific (IDA & IBRD countries)","TEA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Euro area","EMU","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Europe & Central Asia","ECS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Europe & Central Asia (excluding high income)","ECA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Europe & Central Asia (IDA & IBRD countries)","TEC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","European Union","EUU","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Fragile and conflict affected situations","FCS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Heavily indebted poor countries (HIPC)","HPC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","High income","HIC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","IBRD only","IBD","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","IDA & IBRD total","IBT","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","IDA blend","IDB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","IDA only","IDX","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","IDA total","IDA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Late-demographic dividend","LTE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Latin America & Caribbean","LCN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Latin America & Caribbean (excluding high income)","LAC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Latin America & the Caribbean (IDA & IBRD countries)","TLA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Least developed countries: UN classification","LDC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Low & middle income","LMY","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Low income","LIC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Lower middle income","LMC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Middle East & North Africa","MEA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Middle East & North Africa (excluding high income)","MNA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Middle East & North Africa (IDA & IBRD countries)","TMN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Middle income","MIC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","North America","NAC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Not classified","INX","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","OECD members","OED","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Other small states","OSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Pacific island small states","PSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Post-demographic dividend","PST","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Pre-demographic dividend","PRE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Small states","SST","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","South Asia","SAS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","South Asia (IDA & IBRD)","TSA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Sub-Saharan Africa","SSF","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Sub-Saharan Africa (excluding high income)","SSA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Sub-Saharan Africa (IDA & IBRD countries)","TSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","Upper middle income","UMC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 10%,"SI.DST.10TH.10","World","WLD","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Afghanistan","AFG","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Albania","ALB","..","..","37.8","..","41.7","40.6","41.2","40.7","38.2","39.2","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Algeria","DZA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","American Samoa","ASM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Andorra","AND","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Angola","AGO","..","56.1","..","..","..","..","..","..","55.6","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Antigua and Barbuda","ATG","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Argentina","ARG","..","55.1","46.5","46.1","46.8","..","47.2","46.4","46.5","47.9","47.3",".."
Income share held by highest 20%,"SI.DST.05TH.20","Armenia","ARM","..","..","38.7","39.4","40.1","40.7","40.2","42.4","43","39.1","35.6",".."
Income share held by highest 20%,"SI.DST.05TH.20","Aruba","ABW","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Australia","AUS","..","..","..","..","42.1","..","41.1","..","41.8","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Austria","AUT","..","37.5","38.4","38.9","38.7","38.4","38.6","37.8","38.7","38.2","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Azerbaijan","AZE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bahamas, The","BHS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bahrain","BHR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bangladesh","BGD","..","42.7","..","..","..","..","41.4","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Barbados","BRB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Belarus","BLR","..","39.1","36.1","36.2","36.7","35.5","35.5","35.5","35.5","35.4","34.8",".."
Income share held by highest 20%,"SI.DST.05TH.20","Belgium","BEL","..","41.7","36.4","36.4","36.9","36.5","36.4","36.3","36.4","36.5","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Belize","BLZ","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Benin","BEN","..","..","..","..","..","52.1","..","..","45.4","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bermuda","BMU","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bhutan","BTN","..","..","46.1","..","..","..","..","44.4","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bolivia","BOL","..","64.2","50.6","51.9","52.3","51.2","49.4","49","47.5","47.3","49",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bosnia and Herzegovina","BIH","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Botswana","BWA","..","..","..","..","..","58.5","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Brazil","BRA","64.6","..","58.1","57.5","56.9","56.7","58","57.8","58.3","57.8","54.7",".."
Income share held by highest 20%,"SI.DST.05TH.20","British Virgin Islands","VGB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Brunei Darussalam","BRN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Bulgaria","BGR","..","..","42.7","42.9","43.9","44.3","46.4","46.6","47.6","46.6","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Burkina Faso","BFA","..","..","..","..","44.3","..","..","..","54.3","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Burundi","BDI","..","..","..","46.3","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Cabo Verde","CPV","..","..","..","..","..","48.7","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Cambodia","KHM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Cameroon","CMR","..","..","..","..","51.7","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Canada","CAN","..","40.6","40.6","40.6","40.4","40.9","40.2","40.6","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Cayman Islands","CYM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Central African Republic","CAF","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Chad","TCD","..","..","..","..","..","..","..","..","45.2","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Channel Islands","CHI","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Chile","CHL","62.5","58","..","52.6","..","51.2","..","51.3","..","..","51.6",".."
Income share held by highest 20%,"SI.DST.05TH.20","China","CHN","40.8","..","47.8","46.3","45.8","45.4","45.3","45.9","45.4","45.3","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Colombia","COL","..","62.2","57.3","57.3","57.2","55.8","55.5","54.8","55.4","56.2","58.3",".."
Income share held by highest 20%,"SI.DST.05TH.20","Comoros","COM","..","..","..","..","50.4","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Congo, Dem. Rep.","COD","..","..","48.4","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Congo, Rep.","COG","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by highest 20%,"SI.DST.05TH.20","Costa Rica","CRI","49.6","52.1","53.6","54.2","53.9","53.9","54","54","53.3","53.7","54.4",".."
